id,mcq_json,rubric,question,option_a,option_b,option_c,option_d,correct_option
OIC-247-21-A,"{""question"": ""What is the primary purpose of self-monitoring of blood glucose (SMBG) in patients with Type 1 Diabetes Mellitus (T1DM)?"", ""option_a"": ""To monitor blood pressure levels"", ""option_b"": ""To adapt insulin doses"", ""option_c"": ""To measure cholesterol levels"", ""option_d"": ""To track heart rate variability"", ""correct_option"": ""B""}",,What is the primary purpose of self-monitoring of blood glucose (SMBG) in patients with Type 1 Diabetes Mellitus (T1DM)?,To monitor blood pressure levels,To adapt insulin doses,To measure cholesterol levels,To track heart rate variability,b
OIC-020-24-A,"{""question"": ""Which of the following factors, when increased, will most likely decrease the power of a study?"", ""option_a"": ""The size of the sample analysed (N)"", ""option_b"": ""The difference to be detected (d)"", ""option_c"": ""The variability of observations (variance)"", ""option_d"": ""The alpha risk"", ""correct_option"": ""C""}",Definition,"Which of the following factors, when increased, will most likely decrease the power of a study?",The size of the sample analysed (N),The difference to be detected (d),The variability of observations (variance),The alpha risk,c
OIC-242-12-B,"{""question"": ""Which of the following is a characteristic biological feature in patients treated with amiodarone?"", ""option_a"": ""Elevated TSH levels with normal T4L and T3L concentrations"", ""option_b"": ""Elevated T4L levels with normal TSH and T3L concentrations"", ""option_c"": ""Elevated T3L levels with normal TSH and T4L concentrations"", ""option_d"": ""Elevated TSH and T4L levels with normal T3L concentrations"", ""correct_option"": ""B""}",Positive diagnosis,Which of the following is a characteristic biological feature in patients treated with amiodarone?,Elevated TSH levels with normal T4L and T3L concentrations,Elevated T4L levels with normal TSH and T3L concentrations,Elevated T3L levels with normal TSH and T4L concentrations,Elevated TSH and T4L levels with normal T3L concentrations,b
OIC-100-07-A,"{""question"": ""In the emergency department, which of the following is the most appropriate initial analgesic treatment for a patient with a suspected secondary headache?"", ""option_a"": ""Prescribing aspirin and NSAIDs to manage pain and inflammation"", ""option_b"": ""Administering paracetamol 1g and nefopam 20 mg with an antiemetic if needed"", ""option_c"": ""Using sedatives to ensure the patient remains calm and pain-free"", ""option_d"": ""Providing IV rehydration with ketoprofen 100 mg and an antiemetic"", ""correct_option"": ""B""}",Management,"In the emergency department, which of the following is the most appropriate initial analgesic treatment for a patient with a suspected secondary headache?",Prescribing aspirin and NSAIDs to manage pain and inflammation,Administering paracetamol 1g and nefopam 20 mg with an antiemetic if needed,Using sedatives to ensure the patient remains calm and pain-free,Providing IV rehydration with ketoprofen 100 mg and an antiemetic,b
OIC-102-10-A,"{""question"": ""Which of the following clinical arguments is most indicative of myasthenia gravis when diplopia occurs?"", ""option_a"": ""Consistent paralysis that improves during the day"", ""option_b"": ""Unilateral ptosis that remains constant throughout the day"", ""option_c"": ""Fluctuating paralysis that worsens during the day and is unilateral"", ""option_d"": ""Bilateral ptosis that is constant and does not vary with activity"", ""correct_option"": ""C""}",Positive diagnosis,Which of the following clinical arguments is most indicative of myasthenia gravis when diplopia occurs?,Consistent paralysis that improves during the day,Unilateral ptosis that remains constant throughout the day,Fluctuating paralysis that worsens during the day and is unilateral,Bilateral ptosis that is constant and does not vary with activity,c
OIC-325-21-B,"{""question"": ""In the context of no-fault liability in French medical law, who is responsible for compensating victims of medical accidents?"", ""option_a"": ""The regional health authority"", ""option_b"": ""The hospital where the accident occurred"", ""option_c"": ""The Office National d'Indemnisation des Accidents M\u00e9dicaux (ONIAM)"", ""option_d"": ""The doctor who performed the procedure"", ""correct_option"": ""C""}",,"In the context of no-fault liability in French medical law, who is responsible for compensating victims of medical accidents?",The regional health authority,The hospital where the accident occurred,The Office National d'Indemnisation des Accidents Médicaux (ONIAM),The doctor who performed the procedure,c
OIC-047-08-B,"{""question"": ""At what age does a child typically achieve normal visual acuity of 10/10?"", ""option_a"": ""At birth"", ""option_b"": ""Around 4 months"", ""option_c"": ""Around 6 months"", ""option_d"": ""Around 5-6 years"", ""correct_option"": ""D""}",Physiopathology,At what age does a child typically achieve normal visual acuity of 10/10?,At birth,Around 4 months,Around 6 months,Around 5-6 years,d
OIC-101-07-A,"{""question"": ""What is the recommended initial treatment for facial paralysis with frigidity to increase the chances of recovery?"", ""option_a"": ""Prescription of antibiotics for 7 to 10 days"", ""option_b"": ""Prescription of oral corticosteroids (1 mg/kg/d) for 7 to 10 days, initiated within 72 hours"", ""option_c"": ""Immediate surgery to correct the paralysis"", ""option_d"": ""Application of topical ointments for 10 days"", ""correct_option"": ""B""}",,What is the recommended initial treatment for facial paralysis with frigidity to increase the chances of recovery?,Prescription of antibiotics for 7 to 10 days,"Prescription of oral corticosteroids (1 mg/kg/d) for 7 to 10 days, initiated within 72 hours",Immediate surgery to correct the paralysis,Application of topical ointments for 10 days,b
OIC-270-05-A,"{""question"": ""In the case of acute low back pain in adults, what is the recommended imaging examination if there is suspicion of a secondary cause of visceral origin?"", ""option_a"": ""MRI after standard X-rays"", ""option_b"": ""Abdominal and pelvic ultrasound"", ""option_c"": ""Thoraco-abdomino-pelvic CT scan"", ""option_d"": ""Reference abdominal-renal scanner"", ""correct_option"": ""C""}",Additional examinations,"In the case of acute low back pain in adults, what is the recommended imaging examination if there is suspicion of a secondary cause of visceral origin?",MRI after standard X-rays,Abdominal and pelvic ultrasound,Thoraco-abdomino-pelvic CT scan,Reference abdominal-renal scanner,c
OIC-124-16-B,"{""question"": ""What is the primary cause of decreased testosterone secretion in aging men?"", ""option_a"": ""Increased production of estrogen by the testes"", ""option_b"": ""Reduction in GnRH secretion and steroidogenesis"", ""option_c"": ""Enhanced activity of androgen receptors in target tissues"", ""option_d"": ""Increased sensitivity of Leydig cells to external stimuli"", ""correct_option"": ""B""}",,What is the primary cause of decreased testosterone secretion in aging men?,Increased production of estrogen by the testes,Reduction in GnRH secretion and steroidogenesis,Enhanced activity of androgen receptors in target tissues,Increased sensitivity of Leydig cells to external stimuli,b
OIC-009-08-A,"{""question"": ""What is the primary role of a trusted support person in the healthcare context?"", ""option_a"": ""To make medical decisions on behalf of the patient in all situations."", ""option_b"": ""To assist the patient in their care, support them physically and/or psychologically, and liaise with medical teams."", ""option_c"": ""To ensure that the patient's family is always informed about the patient's condition."", ""option_d"": ""To handle all administrative tasks related to the patient's hospital stay."", ""correct_option"": ""B""}",Management,What is the primary role of a trusted support person in the healthcare context?,To make medical decisions on behalf of the patient in all situations.,"To assist the patient in their care, support them physically and/or psychologically, and liaise with medical teams.",To ensure that the patient's family is always informed about the patient's condition.,To handle all administrative tasks related to the patient's hospital stay.,b
OIC-124-11-B,"{""question"": ""Which of the following conditions would typically require the non-oral route of administration for Hormone Replacement Therapy (HRT)?"", ""option_a"": ""Osteoporosis"", ""option_b"": ""Hypertriglyceridaemia"", ""option_c"": ""Menopausal hot flashes"", ""option_d"": ""Mild depression"", ""correct_option"": ""B""}",,Which of the following conditions would typically require the non-oral route of administration for Hormone Replacement Therapy (HRT)?,Osteoporosis,Hypertriglyceridaemia,Menopausal hot flashes,Mild depression,b
