id,mcq_json,rubric,question,option_a,option_b,option_c,option_d,correct_option
OIC-027-04-A,"{""question"": ""What is the gestational age at which maternal-foetal transmission of toxoplasmosis is very low?"", ""option_a"": ""1-3 weeks"", ""option_b"": ""7-13 weeks"", ""option_c"": ""13-20 weeks"", ""option_d"": ""20-28 weeks"", ""correct_option"": ""1-3 weeks""}",Definition,What is the gestational age at which maternal-foetal transmission of toxoplasmosis is very low?,1-3 weeks,7-13 weeks,13-20 weeks,20-28 weeks,1-3 weeks
OIC-108-07-B,"{""question"": ""What is the main lesion of Alzheimer's disease (AD)?"", ""option_a"": ""Amyloid plaques"", ""option_b"": ""Tau protein accumulation"", ""option_c"": ""Neuron loss"", ""option_d"": ""Beta-amyloid peptide accumulation"", ""correct_option"": ""option_a""}",Pathophysiological elements,What is the main lesion of Alzheimer's disease (AD)?,Amyloid plaques,Tau protein accumulation,Neuron loss,Beta-amyloid peptide accumulation,option_a
OIC-267-27-A,"{""question"": ""What is the preferred initial treatment for severe hyponatremia with no signs of associated symptoms?"", ""option_a"": ""500 mL/d fluid restriction"", ""option_b"": ""Urea oral supplementation (0.25 to 0.50 g/kg)"", ""option_c"": ""V2 ADH receptor antagonist (tolvaptan 15 to 60 mg/d)"", ""option_d"": ""Initial osmolar supplement only (e.g., hypertonic saline)"", ""correct_option"": ""option_b""}",Management,What is the preferred initial treatment for severe hyponatremia with no signs of associated symptoms?,500 mL/d fluid restriction,Urea oral supplementation (0.25 to 0.50 g/kg),V2 ADH receptor antagonist (tolvaptan 15 to 60 mg/d),"Initial osmolar supplement only (e.g., hypertonic saline)",option_b
OIC-245-02-A,"{""question"": ""What is the main difference between primary and secondary adrenal insufficiency?"", ""option_a"": ""Primary adrenal insufficiency is characterized by hyperpigmentation, while secondary adrenal insufficiency is characterized by pallor."", ""option_b"": ""Primary adrenal insufficiency is characterized by hyperkalaemia, while secondary adrenal insufficiency is characterized by dilution hyponatremia."", ""option_c"": ""Primary adrenal insufficiency is characterized by hypoglycaemia, while secondary adrenal insufficiency is characterized by hypoglycaemia."", ""option_d"": ""Primary adrenal insufficiency is characterized by anorexia, while secondary adrenal insufficiency is characterized by hyperpigmentation."", ""correct_option"": ""option_b""}",Positive diagnosis,What is the main difference between primary and secondary adrenal insufficiency?,"Primary adrenal insufficiency is characterized by hyperpigmentation, while secondary adrenal insufficiency is characterized by pallor.","Primary adrenal insufficiency is characterized by hyperkalaemia, while secondary adrenal insufficiency is characterized by dilution hyponatremia.","Primary adrenal insufficiency is characterized by hypoglycaemia, while secondary adrenal insufficiency is characterized by hypoglycaemia.","Primary adrenal insufficiency is characterized by anorexia, while secondary adrenal insufficiency is characterized by hyperpigmentation.",option_b
OIC-024-03-A,"{""question"": ""What is the primary criterion for surgical treatment of an ectopic pregnancy?"", ""option_a"": ""Presence of haemodynamic instability"", ""option_b"": ""Presence of abdominal defence"", ""option_c"": ""Presence of haemoperitoneum on ultrasound"", ""option_d"": ""Presence of a \u03b2-hCG level greater than 5,000 IU/L"", ""correct_option"": ""option_a""}",Identification of the emergency,What is the primary criterion for surgical treatment of an ectopic pregnancy?,Presence of haemodynamic instability,Presence of abdominal defence,Presence of haemoperitoneum on ultrasound,"Presence of a β-hCG level greater than 5,000 IU/L",option_a
OIC-183-02-B,"{""question"": ""What is the primary role of an occupational health physician in the workplace?"", ""option_a"": ""To conduct health assessments and provide medical care to employees."", ""option_b"": ""To coordinate rescue and emergency services for employees."", ""option_c"": ""To promote health and well-being among employees through education and outreach."", ""option_d"": ""To investigate and report on workplace accidents and injuries."", ""correct_option"": ""option_c""}",,What is the primary role of an occupational health physician in the workplace?,To conduct health assessments and provide medical care to employees.,To coordinate rescue and emergency services for employees.,To promote health and well-being among employees through education and outreach.,To investigate and report on workplace accidents and injuries.,option_c
OIC-049-17-A,"{""question"": ""What is the typical age range of pubertal onset in boys?"", ""option_a"": ""Tanner stage 1"", ""option_b"": ""Tanner stage 4"", ""option_c"": ""Tanner stage 2"", ""option_d"": ""Tanner stage 2"", ""correct_option"": ""Tanner stage 3""}",Positive diagnosis,What is the typical age range of pubertal onset in boys?,Tanner stage 1,Tanner stage 4,Tanner stage 2,Tanner stage 2,tanner stage 3
OIC-299-03-B,"{""question"": ""What is the main histological type of brain tumour that is predominantly female?"", ""option_a"": ""Meningioma"", ""option_b"": ""Pituitary adenoma"", ""option_c"": ""Low-grade and high-grade glioma (glioblastoma)"", ""option_d"": ""Metastasis"", ""correct_option"": ""option_a""}",Definition,What is the main histological type of brain tumour that is predominantly female?,Meningioma,Pituitary adenoma,Low-grade and high-grade glioma (glioblastoma),Metastasis,option_a
OIC-157-14-A,"{""question"": ""What is the primary goal of front door treatment in the management of bacteremia/fungemia in adults and children?"", ""option_a"": ""Reducing the risk of relapse by controlling the source of infection"", ""option_b"": ""Treating the entire body with antibiotics"", ""option_c"": ""Removing foreign material from the site of infection"", ""option_d"": ""Increasing the risk of relapse by leaving the infection untreated"", ""correct_option"": ""option_a""}",,What is the primary goal of front door treatment in the management of bacteremia/fungemia in adults and children?,Reducing the risk of relapse by controlling the source of infection,Treating the entire body with antibiotics,Removing foreign material from the site of infection,Increasing the risk of relapse by leaving the infection untreated,option_a
OIC-039-11-B,"{""question"": ""What is the minimum set of investigations that should be carried out before proceeding with MAP (In Vitro Fertilization) treatment?"", ""option_a"": ""A spermogram, spermocytogram, sperm culture, and sperm survival migration test"", ""option_b"": ""A clinical examination of both members of the couple, an examination of the cycle and ovarian status, and a testicular ultrasound"", ""option_c"": ""A health safety test on both members of the couple or on the unmarried woman, and a psycho-social assessment"", ""option_d"": ""A LISA sheet for item 38 (Couple's infertility, what to do at the first consultation)"", ""correct_option"": ""A spermogram, spermocytogram, sperm culture, and sperm survival migration test""}",Complementary examinations,What is the minimum set of investigations that should be carried out before proceeding with MAP (In Vitro Fertilization) treatment?,"A spermogram, spermocytogram, sperm culture, and sperm survival migration test","A clinical examination of both members of the couple, an examination of the cycle and ovarian status, and a testicular ultrasound","A health safety test on both members of the couple or on the unmarried woman, and a psycho-social assessment","A LISA sheet for item 38 (Couple's infertility, what to do at the first consultation)","a spermogram, spermocytogram, sperm culture, and sperm survival migration test"
OIC-049-20-B,"{""question"": ""What is the typical age range for pubertal growth curve?"", ""option_a"": ""7-10 years"", ""option_b"": ""10-14 years"", ""option_c"": ""14-18 years"", ""option_d"": ""18-20 years"", ""correct_option"": ""option_b""}",Multimedia content,What is the typical age range for pubertal growth curve?,7-10 years,10-14 years,14-18 years,18-20 years,option_b
OIC-136-05-A,"{""question"": ""What is the main difference between general and local anaesthesia?"", ""option_a"": ""General anaesthesia is reversible, while local anaesthesia is irreversible."", ""option_b"": ""General anaesthesia is used for chronic pain management, while local anaesthesia is used for acute pain."", ""option_c"": ""General anaesthesia is administered through the bloodstream, while local anaesthesia is administered through the skin."", ""option_d"": ""General anaesthesia is used for surgical procedures, while local anaesthesia is used for diagnostic procedures."", ""correct_option"": ""option_a""}",Definition,What is the main difference between general and local anaesthesia?,"General anaesthesia is reversible, while local anaesthesia is irreversible.","General anaesthesia is used for chronic pain management, while local anaesthesia is used for acute pain.","General anaesthesia is administered through the bloodstream, while local anaesthesia is administered through the skin.","General anaesthesia is used for surgical procedures, while local anaesthesia is used for diagnostic procedures.",option_a
OIC-094-14-A,"{""question"": ""What are the possible causes of referred low back pain?"", ""option_a"": ""Rheumatoid arthritis"", ""option_b"": ""Abdominal aortic aneurysm"", ""option_c"": ""Lithiasis"", ""option_d"": ""Gastric tumour"", ""correct_option"": ""option_b""}",Positive diagnosis,What are the possible causes of referred low back pain?,Rheumatoid arthritis,Abdominal aortic aneurysm,Lithiasis,Gastric tumour,option_b
OIC-198-05-B,"{""question"": ""What is the correct option?"", ""option_a"": ""The correct option"", ""option_b"": ""The second answer option labeled 'B'"", ""option_c"": ""The third answer option labeled 'C'"", ""option_d"": ""The fourth answer option labeled 'D'"", ""correct_option"": ""The first answer option labeled 'A'""}",Multimedia content,What is the correct option?,The correct option,The second answer option labeled 'B',The third answer option labeled 'C',The fourth answer option labeled 'D',the first answer option labeled 'a'
