id,mcq_json,rubric,question,option_a,option_b,option_c,option_d,correct_option
OIC-334-06-B,"{'question': ""What is the primary focus of 'damage control resuscitation' in prehospital trauma management?"", 'option_a': 'Delaying treatment to gather more information', 'option_b': 'Implementing only necessary therapies to manage haemorrhage quickly', 'option_c': 'Focusing on pain management before addressing haemorrhage', 'option_d': 'Prioritizing the treatment of ventilatory failure over haemorrhage', 'correct_option': 'B'}",Management,What is the primary focus of 'damage control resuscitation' in prehospital trauma management?,Delaying treatment to gather more information,Implementing only necessary therapies to manage haemorrhage quickly,Focusing on pain management before addressing haemorrhage,Prioritizing the treatment of ventilatory failure over haemorrhage,b
OIC-334-51-B,"{'question': 'What is the Glasgow Coma Scale score range for a moderate head injury?', 'option_a': 'Glasgow ≥ 13', 'option_b': 'Glasgow between 9 and 12', 'option_c': 'Glasgow ≤ 8', 'option_d': 'Glasgow between 5 and 9', 'correct_option': 'B'}",,What is the Glasgow Coma Scale score range for a moderate head injury?,Glasgow ≥ 13,Glasgow between 9 and 12,Glasgow ≤ 8,Glasgow between 5 and 9,b
OIC-334-48-A,"{'question': 'What is the primary purpose of pain-relieving immobilisation in trauma patients?', 'option_a': 'To provide symptomatic relief from pain', 'option_b': 'To consolidate a fracture without displacement', 'option_c': 'To prepare the limb for surgery', 'option_d': 'To prevent infection at the trauma site', 'correct_option': 'A'}",Management,What is the primary purpose of pain-relieving immobilisation in trauma patients?,To provide symptomatic relief from pain,To consolidate a fracture without displacement,To prepare the limb for surgery,To prevent infection at the trauma site,a
OIC-334-37-A,"{'question': 'When should a standard radiograph be performed for a suspected limb fracture according to the Ottawa criteria?', 'option_a': 'Only if the patient is over 55 years old.', 'option_b': 'If there is pain at the base of the 5th metatarsal or tarsal scaphoid.', 'option_c': 'For all patients with limb trauma regardless of symptoms.', 'option_d': 'Only if the patient cannot bend the knee more than 90 degrees.', 'correct_option': 'b'}",Additional examinations,When should a standard radiograph be performed for a suspected limb fracture according to the Ottawa criteria?,Only if the patient is over 55 years old.,If there is pain at the base of the 5th metatarsal or tarsal scaphoid.,For all patients with limb trauma regardless of symptoms.,Only if the patient cannot bend the knee more than 90 degrees.,b
OIC-334-44-A,"{'question': 'What is a key characteristic of a complete spinal cord injury in the cervical region?', 'option_a': 'Partial motor impairment in all four limbs.', 'option_b': 'Complete sensory impairment with all reflexes intact.', 'option_c': 'Loss of all voluntary motor skills and muscle tone in all four limbs.', 'option_d': 'No respiratory impairment regardless of the level of involvement.', 'correct_option': 'C'}",Definition,What is a key characteristic of a complete spinal cord injury in the cervical region?,Partial motor impairment in all four limbs.,Complete sensory impairment with all reflexes intact.,Loss of all voluntary motor skills and muscle tone in all four limbs.,No respiratory impairment regardless of the level of involvement.,c
OIC-334-04-A,"{'question': 'Which of the following conditions is not considered by the Vittel algorithm when assessing trauma severity for transfer to a specialized center?', 'option_a': 'Coma and disorders of consciousness', 'option_b': 'Acute respiratory distress', 'option_c': 'Menorrhagia severity', 'option_d': 'Spinal trauma', 'correct_option': 'C'}",Positive diagnosis,Which of the following conditions is not considered by the Vittel algorithm when assessing trauma severity for transfer to a specialized center?,Coma and disorders of consciousness,Acute respiratory distress,Menorrhagia severity,Spinal trauma,c
OIC-334-43-A,"{'question': 'What is the immediate management step for a patient with acute post-traumatic rhabdomyolysis?', 'option_a': 'Emergency aponevrotomy', 'option_b': 'Aggressive volume expansion with crystalloids', 'option_c': 'Surgical revascularisation', 'option_d': 'Mechanical ventilation', 'correct_option': 'B'}",Management,What is the immediate management step for a patient with acute post-traumatic rhabdomyolysis?,Emergency aponevrotomy,Aggressive volume expansion with crystalloids,Surgical revascularisation,Mechanical ventilation,b
OIC-334-47-A,"{'question': 'What is a key characteristic of subinjury syndrome in spinal cord injuries?', 'option_a': 'Flaccid paralysis of muscles.', 'option_b': 'Diffuse sharp osteotendinous reflexes.', 'option_c': 'Abolition of osteotendinous reflexes.', 'option_d': 'Epicritic sensitivity per dermatome.', 'correct_option': 'B'}",Identification of the emergency,What is a key characteristic of subinjury syndrome in spinal cord injuries?,Flaccid paralysis of muscles.,Diffuse sharp osteotendinous reflexes.,Abolition of osteotendinous reflexes.,Epicritic sensitivity per dermatome.,b
OIC-334-41-A,"{'question': 'What is a key component of initial fracture management in the case of an open fracture?', 'option_a': 'Immediate realignment of the bone', 'option_b': 'Emergency antibiotic prophylaxis', 'option_c': 'Administration of a tetanus booster only if the patient is not up to date with vaccinations', 'option_d': 'Immediate surgical intervention', 'correct_option': 'B'}",Management,What is a key component of initial fracture management in the case of an open fracture?,Immediate realignment of the bone,Emergency antibiotic prophylaxis,Administration of a tetanus booster only if the patient is not up to date with vaccinations,Immediate surgical intervention,b
OIC-334-03-A,"{'question': 'What is the primary purpose of using the ABCDE acronym in the assessment of trauma victims?', 'option_a': 'To determine the type of vehicle involved in the accident', 'option_b': 'To assess the severity of vital distress in trauma victims', 'option_c': 'To interview witnesses about the number of victims', 'option_d': 'To identify the history of the victim(s)', 'correct_option': 'B'}",Positive diagnosis,What is the primary purpose of using the ABCDE acronym in the assessment of trauma victims?,To determine the type of vehicle involved in the accident,To assess the severity of vital distress in trauma victims,To interview witnesses about the number of victims,To identify the history of the victim(s),b
OIC-334-45-B,"{'question': 'What are the primary haemodynamic consequences of spinal cord injury, particularly when the injury is above T6?', 'option_a': 'Increased systemic resistance and cardiac output.', 'option_b': 'Sub-lesion vasoplegia and reduced venous return.', 'option_c': 'Enhanced sympathetic activity leading to hypertension.', 'option_d': 'Improved cardiac function and increased heart rate.', 'correct_option': 'B'}",Pathophysiological elements,"What are the primary haemodynamic consequences of spinal cord injury, particularly when the injury is above T6?",Increased systemic resistance and cardiac output.,Sub-lesion vasoplegia and reduced venous return.,Enhanced sympathetic activity leading to hypertension.,Improved cardiac function and increased heart rate.,b
OIC-334-05-A,"{'question': 'What is the primary focus of damage control resuscitation in prehospital management of injuries?', 'option_a': 'Providing comprehensive care for all injuries immediately.', 'option_b': 'Implementing strictly necessary therapies without delaying hemorrhage management.', 'option_c': 'Focusing on pain management before addressing any other injuries.', 'option_d': 'Assessing and documenting all injuries before starting treatment.', 'correct_option': 'B'}",Management,What is the primary focus of damage control resuscitation in prehospital management of injuries?,Providing comprehensive care for all injuries immediately.,Implementing strictly necessary therapies without delaying hemorrhage management.,Focusing on pain management before addressing any other injuries.,Assessing and documenting all injuries before starting treatment.,b
OIC-330-01-A,"{'question': 'What is the primary mechanism of action for nonsteroidal anti-inflammatory drugs (NSAIDs)?', 'option_a': 'Inhibition of cyclooxygenase (COX) enzymes, reducing prostanoid production.', 'option_b': 'Blocking serotonin receptors to reduce inflammation.', 'option_c': 'Increasing the production of prostaglandins to alleviate pain.', 'option_d': 'Enhancing the immune response to reduce fever and pain.', 'correct_option': 'A'}",Management,What is the primary mechanism of action for nonsteroidal anti-inflammatory drugs (NSAIDs)?,"Inhibition of cyclooxygenase (COX) enzymes, reducing prostanoid production.",Blocking serotonin receptors to reduce inflammation.,Increasing the production of prostaglandins to alleviate pain.,Enhancing the immune response to reduce fever and pain.,a
OIC-330-07-A,"{'question': 'What is the primary mechanism of action for low molecular weight heparins (LMWH) like Enoxaparin?', 'option_a': 'Inhibition of platelet aggregation', 'option_b': 'Inhibition of factor Xa > IIa via ATIII reinforcement', 'option_c': 'Direct inhibition of thrombin', 'option_d': 'Binding directly to factor Xa', 'correct_option': 'B'}",Management,What is the primary mechanism of action for low molecular weight heparins (LMWH) like Enoxaparin?,Inhibition of platelet aggregation,Inhibition of factor Xa > IIa via ATIII reinforcement,Direct inhibition of thrombin,Binding directly to factor Xa,b
OIC-330-10-A,"{'question': 'What is the primary mechanism of action for serotonin reuptake inhibitors (SRIs)?', 'option_a': 'They increase the release of serotonin from neurons.', 'option_b': 'They block the reabsorption of serotonin in the brain.', 'option_c': 'They enhance the breakdown of serotonin in the synaptic cleft.', 'option_d': 'They inhibit serotonin synthesis in the brain.', 'correct_option': 'B'}",Management,What is the primary mechanism of action for serotonin reuptake inhibitors (SRIs)?,They increase the release of serotonin from neurons.,They block the reabsorption of serotonin in the brain.,They enhance the breakdown of serotonin in the synaptic cleft.,They inhibit serotonin synthesis in the brain.,b
OIC-330-08-A,"{'question': 'What is the primary mechanism of action for Apixaban?', 'option_a': 'Inhibition of carboxylation of vitamin K-dependent factors', 'option_b': 'Factor Xa inhibition', 'option_c': 'Thrombin inhibition', 'option_d': 'Inhibition of platelet aggregation', 'correct_option': 'B'}",Management,What is the primary mechanism of action for Apixaban?,Inhibition of carboxylation of vitamin K-dependent factors,Factor Xa inhibition,Thrombin inhibition,Inhibition of platelet aggregation,b
