id,mcq_json,rubric,question,option_a,option_b,option_c,option_d,correct_option
OIC-340-10-A,"{'question': 'What is the most frequent cause of haemorrhagic stroke linked to microangiopathy?', 'option_a': 'Cerebral amyloid angiopathy', 'option_b': 'Small artery disease', 'option_c': 'Rupture of a vascular malformation', 'option_d': 'Cerebral tumours', 'correct_option': 'B'}",Etiologies,What is the most frequent cause of haemorrhagic stroke linked to microangiopathy?,Cerebral amyloid angiopathy,Small artery disease,Rupture of a vascular malformation,Cerebral tumours,b
OIC-340-12-B,"{'question': 'What is the primary goal of the first-line aetiological assessment during a stroke?', 'option_a': 'To identify the main causes for early secondary prevention treatment.', 'option_b': 'To immediately perform surgical intervention.', 'option_c': 'To solely focus on reducing blood pressure.', 'option_d': ""To determine the patient's family medical history."", 'correct_option': 'A'}",,What is the primary goal of the first-line aetiological assessment during a stroke?,To identify the main causes for early secondary prevention treatment.,To immediately perform surgical intervention.,To solely focus on reducing blood pressure.,To determine the patient's family medical history.,a
OIC-340-19-B,"{'question': 'What is a key consideration when managing the benefit/risk ratio in stroke patients?', 'option_a': 'Providing overly optimistic prognoses to reassure families.', 'option_b': 'Ignoring advance directives in case of unfavorable outcomes.', 'option_c': 'Cautiously informing patients and families during the acute phase.', 'option_d': 'Predicting the prognosis with certainty using prognostic factors.', 'correct_option': 'C'}",,What is a key consideration when managing the benefit/risk ratio in stroke patients?,Providing overly optimistic prognoses to reassure families.,Ignoring advance directives in case of unfavorable outcomes.,Cautiously informing patients and families during the acute phase.,Predicting the prognosis with certainty using prognostic factors.,c
OIC-340-18-B,"{'question': 'What is the mortality rate of stroke patients at one year?', 'option_a': '20%', 'option_b': '40%', 'option_c': '30%', 'option_d': '50%', 'correct_option': 'B'}",,What is the mortality rate of stroke patients at one year?,20%,40%,30%,50%,b
OIC-340-07-B,"{'question': 'What is a key diagnostic triad for cerebral venous thrombosis?', 'option_a': 'Headache, focal neurological deficit, seizures', 'option_b': 'Fever, neck stiffness, photophobia', 'option_c': 'Chest pain, shortness of breath, dizziness', 'option_d': 'Abdominal pain, nausea, vomiting', 'correct_option': 'A'}",Positive diagnosis,What is a key diagnostic triad for cerebral venous thrombosis?,"Headache, focal neurological deficit, seizures","Fever, neck stiffness, photophobia","Chest pain, shortness of breath, dizziness","Abdominal pain, nausea, vomiting",a
OIC-340-02-A,"{'question': 'Which of the following is most strongly associated with the risk of stroke?', 'option_a': 'Diabetes', 'option_b': 'Arterial hypertension', 'option_c': 'Chronic smoking', 'option_d': 'Obesity', 'correct_option': 'B'}",,Which of the following is most strongly associated with the risk of stroke?,Diabetes,Arterial hypertension,Chronic smoking,Obesity,b
OIC-340-17-B,"{'question': 'What is a key component of secondary stroke prevention?', 'option_a': 'Cessation of tobacco and alcohol consumption', 'option_b': 'Antithrombotic treatment based on the etiological mechanism', 'option_c': 'Management of sleep apnoea syndrome', 'option_d': 'Obesity prevention', 'correct_option': 'B'}",Management,What is a key component of secondary stroke prevention?,Cessation of tobacco and alcohol consumption,Antithrombotic treatment based on the etiological mechanism,Management of sleep apnoea syndrome,Obesity prevention,b
OIC-340-01-A,"{'question': 'What is the most common type of stroke?', 'option_a': 'Cerebral venous thrombosis', 'option_b': 'Subarachnoid haemorrhage', 'option_c': 'Arterial cerebral ischaemia', 'option_d': 'Cerebral or intraparenchymal haemorrhage', 'correct_option': 'C'}",Definition,What is the most common type of stroke?,Cerebral venous thrombosis,Subarachnoid haemorrhage,Arterial cerebral ischaemia,Cerebral or intraparenchymal haemorrhage,c
OIC-151-14-A,"{'question': 'What is the immediate treatment for Purpura Fulminans in an emergency situation?', 'option_a': 'Perform a lumbar puncture', 'option_b': 'Administer a third-generation cephalosporin', 'option_c': 'Wait for emergency services to arrive', 'option_d': 'Start oral antibiotics', 'correct_option': 'B'}",Management,What is the immediate treatment for Purpura Fulminans in an emergency situation?,Perform a lumbar puncture,Administer a third-generation cephalosporin,Wait for emergency services to arrive,Start oral antibiotics,b
OIC-151-07-A,"{'question': 'What is the most likely CSF cytochemical profile for bacterial meningitis?', 'option_a': 'Cloudy liquid, neutrophil predominance, glycorachy/glycemia ratio < 0.4, proteinorachy > 0.4 g/L', 'option_b': 'Clear liquid, lymphocytic predominance, glycorachy/glycemia ratio > 0.4, proteinorachy variable', 'option_c': 'Cloudy liquid, lymphocytic predominance, glycorachy/glycemia ratio > 0.4, proteinorachy variable', 'option_d': 'Clear liquid, neutrophil predominance, glycorachy/glycemia ratio < 0.4, proteinorachy > 0.4 g/L', 'correct_option': 'A'}",Etiologies,What is the most likely CSF cytochemical profile for bacterial meningitis?,"Cloudy liquid, neutrophil predominance, glycorachy/glycemia ratio < 0.4, proteinorachy > 0.4 g/L","Clear liquid, lymphocytic predominance, glycorachy/glycemia ratio > 0.4, proteinorachy variable","Cloudy liquid, lymphocytic predominance, glycorachy/glycemia ratio > 0.4, proteinorachy variable","Clear liquid, neutrophil predominance, glycorachy/glycemia ratio < 0.4, proteinorachy > 0.4 g/L",a
OIC-151-16-A,"{'question': 'What is the initial treatment for bacterial meningitis when Gram-positive bacilli are identified?', 'option_a': 'Cefotaxime or Ceftriaxone IV', 'option_b': 'Amoxicillin IV plus Gentamicin IV', 'option_c': 'Cefotaxime or Ceftriaxone IV plus Amoxicillin IV', 'option_d': 'Cefotaxime or Ceftriaxone IV plus Gentamicin IV', 'correct_option': 'B'}",,What is the initial treatment for bacterial meningitis when Gram-positive bacilli are identified?,Cefotaxime or Ceftriaxone IV,Amoxicillin IV plus Gentamicin IV,Cefotaxime or Ceftriaxone IV plus Amoxicillin IV,Cefotaxime or Ceftriaxone IV plus Gentamicin IV,b
OIC-151-19-A,"{'question': 'What is a required action when a case of invasive meningococcal infection is confirmed?', 'option_a': 'Report to the Regional Health Agencies immediately.', 'option_b': 'Isolate the patient for 14 days.', 'option_c': 'Administer antiviral medication to the patient.', 'option_d': 'Notify the World Health Organization directly.', 'correct_option': 'A'}",,What is a required action when a case of invasive meningococcal infection is confirmed?,Report to the Regional Health Agencies immediately.,Isolate the patient for 14 days.,Administer antiviral medication to the patient.,Notify the World Health Organization directly.,a
OIC-151-02-A,"{'question': 'Which symptom is NOT typically associated with febrile meningeal syndrome in meningitis?', 'option_a': 'Headache', 'option_b': 'Photophobia', 'option_c': 'Stiff neck', 'option_d': 'Cough', 'correct_option': 'D'}",Positive diagnosis,Which symptom is NOT typically associated with febrile meningeal syndrome in meningitis?,Headache,Photophobia,Stiff neck,Cough,d
OIC-151-01-A,"{'question': 'What is the primary difference between meningitis and meningoencephalitis?', 'option_a': 'Meningitis affects only the brain.', 'option_b': 'Meningoencephalitis involves inflammation of both the meninges and the brain.', 'option_c': 'Meningitis is caused only by bacteria.', 'option_d': 'Meningoencephalitis is always associated with a brain abscess.', 'correct_option': 'B'}",Definition,What is the primary difference between meningitis and meningoencephalitis?,Meningitis affects only the brain.,Meningoencephalitis involves inflammation of both the meninges and the brain.,Meningitis is caused only by bacteria.,Meningoencephalitis is always associated with a brain abscess.,b
OIC-151-12-A,"{'question': 'Which of the following is a contraindication for performing an emergency lumbar puncture in cases of suspected meningitis?', 'option_a': 'Mild headache', 'option_b': 'Extensive purpura', 'option_c': 'Fever without rash', 'option_d': 'Mild confusion', 'correct_option': 'B'}",Identification of the emergency,Which of the following is a contraindication for performing an emergency lumbar puncture in cases of suspected meningitis?,Mild headache,Extensive purpura,Fever without rash,Mild confusion,b
OIC-151-03-A,"{'question': 'Which symptom is commonly associated with herpetic meningoencephalitis?', 'option_a': 'Severe hyperthermia', 'option_b': 'Personality disorders', 'option_c': 'Gastrointestinal issues', 'option_d': 'Cardiac arrhythmia', 'correct_option': 'B'}",Positive diagnosis,Which symptom is commonly associated with herpetic meningoencephalitis?,Severe hyperthermia,Personality disorders,Gastrointestinal issues,Cardiac arrhythmia,b
OIC-151-15-A,"{'question': 'What is the immediate management step if cerebrospinal fluid (CSF) is cloudy in a suspected meningitis case without contraindication to lumbar puncture?', 'option_a': 'Wait for cytobiochemistry results.', 'option_b': 'Administer dexamethasone and initiate antibiotic therapy.', 'option_c': 'Perform a cerebral scan.', 'option_d': 'No treatment is necessary.', 'correct_option': 'B'}",Management,What is the immediate management step if cerebrospinal fluid (CSF) is cloudy in a suspected meningitis case without contraindication to lumbar puncture?,Wait for cytobiochemistry results.,Administer dexamethasone and initiate antibiotic therapy.,Perform a cerebral scan.,No treatment is necessary.,b
OIC-151-13-A,"{'question': 'What are the key characteristics of purpura fulminans?', 'option_a': 'Slowly spreading rash with no necrosis.', 'option_b': 'Rapidly spreading purpuric elements with necrotic evolution.', 'option_c': 'Rash that improves general condition.', 'option_d': 'Associated with chronic conditions only.', 'correct_option': 'B'}",Identifying the emergency,What are the key characteristics of purpura fulminans?,Slowly spreading rash with no necrosis.,Rapidly spreading purpuric elements with necrotic evolution.,Rash that improves general condition.,Associated with chronic conditions only.,b
OIC-151-18-B,"{'question': 'What is the immediate management step in suspected herpetic meningoencephalitis?', 'option_a': 'Start intravenous Aciclovir', 'option_b': 'Administer oral antibiotics', 'option_c': 'Perform a lumbar puncture', 'option_d': 'Monitor symptoms for 24 hours', 'correct_option': 'A'}",Management,What is the immediate management step in suspected herpetic meningoencephalitis?,Start intravenous Aciclovir,Administer oral antibiotics,Perform a lumbar puncture,Monitor symptoms for 24 hours,a
