id,mcq_json,rubric,question,option_a,option_b,option_c,option_d,correct_option
OIC-089-11-A,"{'question': 'Which of the following is a characteristic of sensorineural hearing loss?', 'option_a': 'Improved hearing in noisy environments', 'option_b': 'Predominantly low-frequency hearing loss', 'option_c': 'Lateralization to the less affected side in Weber test', 'option_d': 'Negative Rinne test (CO > CA)', 'correct_option': 'C'}",Positive diagnosis,Which of the following is a characteristic of sensorineural hearing loss?,Improved hearing in noisy environments,Predominantly low-frequency hearing loss,Lateralization to the less affected side in Weber test,Negative Rinne test (CO > CA),c
OIC-089-15-B,"{'question': 'What is the primary reason for conducting newborn hearing screenings in maternity wards?', 'option_a': 'To diagnose all types of hearing impairments immediately', 'option_b': 'To identify severe or profound hearing loss for early intervention', 'option_c': 'To determine if cochlear implantation is necessary right away', 'option_d': 'To prevent all forms of genetic deafness', 'correct_option': 'B'}",Positive diagnosis,What is the primary reason for conducting newborn hearing screenings in maternity wards?,To diagnose all types of hearing impairments immediately,To identify severe or profound hearing loss for early intervention,To determine if cochlear implantation is necessary right away,To prevent all forms of genetic deafness,b
OIC-089-14-A,"{'question': 'Which of the following is a common cause of unilateral sensorineural hearing loss in adults?', 'option_a': 'Presbycusis', 'option_b': 'Acoustic neuroma', 'option_c': 'Genetic deafness', 'option_d': 'Toxicity from aminoglycosides', 'correct_option': 'B'}",Etiologies,Which of the following is a common cause of unilateral sensorineural hearing loss in adults?,Presbycusis,Acoustic neuroma,Genetic deafness,Toxicity from aminoglycosides,b
OIC-089-05-B,"{'question': 'What does impedancemetry measure in the middle ear?', 'option_a': 'The frequency range of hearing', 'option_b': 'The compliance and reflex threshold', 'option_c': 'The sound intensity level', 'option_d': 'The auditory nerve response', 'correct_option': 'B'}",Complementary examinations,What does impedancemetry measure in the middle ear?,The frequency range of hearing,The compliance and reflex threshold,The sound intensity level,The auditory nerve response,b
OIC-089-02-A,"{'question': 'Which type of deafness involves normal bone conduction but impaired air conduction?', 'option_a': 'Conductive Deafness', 'option_b': 'Sensorineural Hearing Loss', 'option_c': 'Mixed Deafness', 'option_d': 'None of the above', 'correct_option': 'A'}",Definition,Which type of deafness involves normal bone conduction but impaired air conduction?,Conductive Deafness,Sensorineural Hearing Loss,Mixed Deafness,None of the above,a
OIC-089-09-B,"{'question': 'What does a Type B tympanogram indicate in the diagnosis of ST?', 'option_a': 'Normal compliance, such as in otosclerosis', 'option_b': 'Retrotympanic effusion, like seromucous otitis', 'option_c': 'Tubal dysfunction, similar to chronic otitis', 'option_d': 'Increased compliance, such as ossicular dislocation', 'correct_option': 'B'}",Additional examinations,What does a Type B tympanogram indicate in the diagnosis of ST?,"Normal compliance, such as in otosclerosis","Retrotympanic effusion, like seromucous otitis","Tubal dysfunction, similar to chronic otitis","Increased compliance, such as ossicular dislocation",b
OIC-089-06-B,"{'question': 'What is a primary use of Auditory Evoked Potentials (AEP) in hearing tests?', 'option_a': 'To measure subjective hearing experiences.', 'option_b': 'To detect objective auditory thresholds.', 'option_c': 'To enhance sound quality in hearing aids.', 'option_d': 'To provide visual feedback on sound waves.', 'correct_option': 'B'}",Additional tests,What is a primary use of Auditory Evoked Potentials (AEP) in hearing tests?,To measure subjective hearing experiences.,To detect objective auditory thresholds.,To enhance sound quality in hearing aids.,To provide visual feedback on sound waves.,b
OIC-089-13-B,"{'question': 'What is the primary reason for using both CT and MRI scans in assessing severe sensorineural hearing loss in children?', 'option_a': 'To evaluate the outer ear for infections.', 'option_b': 'To identify inner ear malformations and brain abnormalities.', 'option_c': 'To check for conductive hearing loss.', 'option_d': 'To assess hearing aid effectiveness.', 'correct_option': 'B'}",,What is the primary reason for using both CT and MRI scans in assessing severe sensorineural hearing loss in children?,To evaluate the outer ear for infections.,To identify inner ear malformations and brain abnormalities.,To check for conductive hearing loss.,To assess hearing aid effectiveness.,b
OIC-089-10-A,"{'question': 'What is a common etiology of hearing impairment in children but rarer in adults?', 'option_a': 'Otosclerosis', 'option_b': 'Seromucous ear', 'option_c': 'Ossicular trauma', 'option_d': 'Cholesteatoma', 'correct_option': 'B'}",Etiologies,What is a common etiology of hearing impairment in children but rarer in adults?,Otosclerosis,Seromucous ear,Ossicular trauma,Cholesteatoma,b
OIC-089-03-B,"{'question': 'In the Rinne test, what result indicates conductive hearing loss?', 'option_a': 'CO < CA (Rinne positive)', 'option_b': 'CO > CA (Rinne positive)', 'option_c': 'CO > CA (Rinne negative)', 'option_d': 'CO < CA (Rinne negative)', 'correct_option': 'C'}",Positive diagnosis,"In the Rinne test, what result indicates conductive hearing loss?",CO < CA (Rinne positive),CO > CA (Rinne positive),CO > CA (Rinne negative),CO < CA (Rinne negative),c
OIC-250-05-A,"{'question': 'Which of the following is a phenotypic criterion for diagnosing undernutrition in children under 18 years?', 'option_a': 'BMI < IOTF curve 18.5', 'option_b': 'Weight gain > 5% in 1 month', 'option_c': 'Reduction in food intake > 50% for more than 1 week', 'option_d': 'Weight increase leading to a weight 2 lanes above the usual lane', 'correct_option': 'A'}",Positive diagnosis,Which of the following is a phenotypic criterion for diagnosing undernutrition in children under 18 years?,BMI < IOTF curve 18.5,Weight gain > 5% in 1 month,Reduction in food intake > 50% for more than 1 week,Weight increase leading to a weight 2 lanes above the usual lane,a
OIC-250-06-A,"{'question': 'What combination is required for a positive diagnosis of undernutrition in adults under 70, according to the HAS recommendations?', 'option_a': 'Two phenotypic criteria', 'option_b': 'One phenotypic and one aetiological criterion', 'option_c': 'Only aetiological criteria', 'option_d': 'One phenotypic criterion alone', 'correct_option': 'B'}",Positive diagnosis,"What combination is required for a positive diagnosis of undernutrition in adults under 70, according to the HAS recommendations?",Two phenotypic criteria,One phenotypic and one aetiological criterion,Only aetiological criteria,One phenotypic criterion alone,b
OIC-250-10-B,"{'question': 'What is a key strategy for preventing renutrition syndrome in malnourished patients?', 'option_a': 'Rapid reintroduction of nutritional intake', 'option_b': 'Systematic supplementation with phosphorus', 'option_c': 'Avoiding any vitamin supplementation', 'option_d': 'Immediate high-calorie diet', 'correct_option': 'B'}",Positive diagnosis,What is a key strategy for preventing renutrition syndrome in malnourished patients?,Rapid reintroduction of nutritional intake,Systematic supplementation with phosphorus,Avoiding any vitamin supplementation,Immediate high-calorie diet,b
OIC-250-01-B,"{'question': 'What is the prevalence of undernutrition among elderly subjects over 70 years old in hospitals?', 'option_a': '10%', 'option_b': '30%', 'option_c': '50%', 'option_d': '4%', 'correct_option': 'C'}",Epidemiology,What is the prevalence of undernutrition among elderly subjects over 70 years old in hospitals?,10%,30%,50%,4%,c
OIC-250-02-B,"{'question': 'What is a common cause of undernutrition related to energy intake?', 'option_a': 'Excessive energy intake compared to output', 'option_b': 'Reduced food intake leading to decreased energy input', 'option_c': 'Increased energy expenditure due to sedentary lifestyle', 'option_d': 'Excessive protein intake', 'correct_option': 'B'}",Physiopathology,What is a common cause of undernutrition related to energy intake?,Excessive energy intake compared to output,Reduced food intake leading to decreased energy input,Increased energy expenditure due to sedentary lifestyle,Excessive protein intake,b
OIC-250-09-B,"{'question': 'What is a key principle of managing malnutrition according to the SFNCM Nutritional Care Decision Tree?', 'option_a': 'Replacing meals with oral nutritional supplements', 'option_b': 'Treating the cause of undernutrition if possible', 'option_c': 'Avoiding the use of enteral nutrition entirely', 'option_d': 'Administering parenteral nutrition without micronutrients', 'correct_option': 'B'}",Management,What is a key principle of managing malnutrition according to the SFNCM Nutritional Care Decision Tree?,Replacing meals with oral nutritional supplements,Treating the cause of undernutrition if possible,Avoiding the use of enteral nutrition entirely,Administering parenteral nutrition without micronutrients,b
OIC-250-03-B,"{'question': 'What is a primary risk factor for undernutrition in children that differs from adults?', 'option_a': 'Higher metabolic rates', 'option_b': 'Inadequate water intake', 'option_c': 'Sedentary lifestyle', 'option_d': 'Excessive caloric intake', 'correct_option': 'a'}",Physiopathology,What is a primary risk factor for undernutrition in children that differs from adults?,Higher metabolic rates,Inadequate water intake,Sedentary lifestyle,Excessive caloric intake,a
