id,rubric,question,option_a,option_b,option_c,option_d,correct_option
OIC-070-09-A,Management,"When prescribing anxiolytics and hypnotics to elderly patients, which of the following is NOT recommended based on the provided educational content?",Prescribing low doses due to increased risk of drug interactions.,Limiting prescription duration to 4 weeks and using drugs with a short or intermediate half-life.,Reserving benzodiazepine anxiolytics for chronic anxiety disorders and continuing long-term use without monitoring.,"Considering discontinuous (""on-demand"") prescriptions and noting the end of treatment date.",C
OIC-070-05-A,Positive diagnosis,"Which of the following is a specific feature of atypical depression in the elderly, according to the educational content provided?",Increased physical strength and energy levels,"General, non-psychiatric symptoms such as complaints of pain, gastrointestinal issues, sleep and appetite disturbances, and cognitive complaints",Occurrence of psychotic symptoms exclusively,Absence of delusions and presence of heightened reality perception,B
OIC-070-06-A,Positive diagnosis,"Which of the following is NOT considered a common symptom of Behavioral and Psychological Symptoms of Dementia (BPSD) in elderly dementia patients, according to the systematic assessment approach?",Aggressive behavior,Euphoria,Cognitive improvement,Visual hallucinations,C
OIC-070-01-A,Definition,"What is the primary focus of psychiatry of the elderly, as defined by the World Health Organization (WHO)?",Treatment of age-related physical conditions,"Detection, treatment, assessment, and prevention of all types of psychiatric disorders in the elderly and their consequences",Psychological counseling for individuals over the age of 65,Study of late-onset psychiatric disorders only,B
OIC-070-08-B,Additional examinations,"Which of the following tests is NOT typically recommended in the clinical and paraclinical assessment of elderly patients presenting with psychiatric conditions such as anxiety disorders, addictions, and personality disorders?",CBC and blood ionogram,ECG and brain imaging,Blood sugar and urine dipstick,MRI of the heart,D
OIC-070-04-B,Epidemiology,Which of the following is the first-line treatment for mood disorders in the elderly as described in the educational content?,Serotonin reuptake inhibitors (SRIs),Thymoregulators,Second-generation antipsychotics,Non-drug approaches,A
OIC-124-02-B,Epidemiology,What is the median age range for natural menopause in the European population and what percentage of women experience menopause before the age of 45?,"Median age of 45-50 years, 20-25%","Median age of 50-51.5 years, 10-15%","Median age of 55-60 years, 5-10%","Median age of 40-45 years, 15-20%",B
OIC-124-01-A,Definition,What is the primary distinction between menopause and perimenopause?,"Menopause is diagnosed by elevated FSH levels, while perimenopause is not associated with menstrual cycle changes.","Menopause is the permanent cessation of menstruation after 12 consecutive months without a physiological cause in women over 45, while perimenopause is the transition period before this cessation with possible temporary symptoms like hot flushes and irregular cycles.","Perimenopause can be diagnosed with biological assays, unlike menopause which is defined retrospectively.","Menopause is a temporary state of amenorrhoea with symptoms like night sweats, while perimenopause involves a permanent cessation of menstruation.",B
OIC-124-09-B,,Which of the following statements accurately describes the principles of Menopausal Hormone Therapy (MHT)?,MHT utilizes estrogens alone to reduce symptoms and prevent long-term tissue consequences without combining them with progestogens.,"MHT includes the administration of estrogens combined with a progestogen, particularly for non-hysterectomized women, to counteract the risk of endometrial cancer.",MHT recommends the exclusive use of natural progesterone for all menopausal women to minimize risks associated with hormone therapy.,MHT is most effective when estrogens are administered orally without considering the first-pass hepatic effect or the risk of venous thromboembolism.,B
OIC-124-16-B,,What are the changes in testicular function associated with aging?,"Testosterone secretion by Leydig cells increases, leading to hypersecretion.","GnRH secretion is reduced, impairing steroidogenesis and reducing testosterone levels.","Androgen receptors increase in number, causing heightened symptoms of testosterone hyposecretion.","The rate of spermatogenesis accelerates, enhancing reproductive capabilities.",B
OIC-124-06-B,Positive diagnosis,Which of the following scenarios best describes a case of atypical hot flushes (BVMs) that require further investigation for other causes?,"A woman experiences nocturnal hot flushes with a frequency of once a week, which subside with menopausal hormone treatment.","A woman experiences diurnal hot flushes without premonitory signs, primarily occurring during menopause, and is unaffected by emotions or high temperatures.","A woman experiences hot flushes that reappear at a distance from menopause, are associated with headaches, palpitations, and hypertensive crises, and do not subside with menopausal hormone treatment.","A woman experiences hot flushes that have a duration of 7 years, occur mainly during menopause, and are influenced by emotions and high temperatures.",C
OIC-124-08-B,,What is the primary method used to screen for osteoporosis in postmenopausal women?,Measurement of blood calcium levels,Osteodensitometry using the reference technique of dual-energy X-ray absorptiometry (DEXA),Regular bone marrow biopsies,Ultrasound imaging of the skeletal system,B
OIC-124-04-A,Positive diagnosis,What are the clinical criteria necessary for the positive diagnosis of menopause?,"Amenorrhea for more than 6 months, occurring after the age of 60, with noticeable climacteric symptoms.","Amenorrhea for at least 12 months, typically around the age of 45, without any climacteric symptoms.","Amenorrhea for at least 12 months, usually around the age of 50, with or without climacteric symptoms.","Amenorrhea for over 24 months, occurring before the age of 35, regardless of climacteric symptoms.",C
OIC-124-12-B,Management,"What is the recommended management for women with Premature Ovarian Failure (POI) who are experiencing an increase in cardiovascular mortality, osteoporosis, and cognitive degeneration due to estrogen deficiency?",Hormone replacement therapy (HRT) until the age of physiological menopause.,Non-hormonal alternatives such as serotonin reuptake inhibitors and acupuncture.,Phytoestrogens and pollen extracts with close monitoring of breast cancer history.,Pharmacological alternatives like clonidine and gabapentin.,A
OIC-124-07-A,Positive diagnosis,Which of the following symptoms is directly attributable to estrogen deficiency during menopause?,Bilateral mastodynia,Insomnia,Vulvovaginal dryness,Irritability,C
OIC-124-05-A,Positive diagnosis,Which of the following is a main symptom of Climacteric Syndrome that is directly attributable to estrogen deficiency?,Hypertension,Vasomotor flushing,Muscle spasms,Increased appetite,B
OIC-124-11-B,,In which of the following scenarios is the non-oral route of administration for Hormone Replacement Therapy (HRT) most likely recommended?,A woman with a balanced diet and no history of metabolic or cardiovascular conditions.,A woman with hypertriglyceridaemia and a known risk of venous thrombo-embolism.,A man undergoing typical andropause without any preexisting health conditions.,A woman with well-controlled hypertension and no additional risk factors.,B
