id,mcq_json,rubric,question,option_a,option_b,option_c,option_d,correct_option
OIC-230-06-A,"{""question"": ""What is the first step in the diagnostic approach for cardiovascular emergencies characterized by acute chest pain?"", ""option_a"": ""Immediate administration of thrombolytic therapy"", ""option_b"": ""Conducting a thorough anamnesis including cardiovascular risk factors and pain characteristics"", ""option_c"": ""Performing a stress test to evaluate cardiac function"", ""option_d"": ""Initiating anticoagulant therapy without further assessment"", ""correct_option"": ""b""}",Positive diagnosis,What is the first step in the diagnostic approach for cardiovascular emergencies characterized by acute chest pain?,Immediate administration of thrombolytic therapy,Conducting a thorough anamnesis including cardiovascular risk factors and pain characteristics,Performing a stress test to evaluate cardiac function,Initiating anticoagulant therapy without further assessment,b
OIC-187-17-B,"{""question"": ""What determines a positive result in a patch test for allergens?"", ""option_a"": ""Presence of simple erythema that disappears within a few hours"", ""option_b"": ""No reaction on the skin to the allergen"", ""option_c"": ""Contact eczema (erythema, vesicles) on the site of allergen application"", ""option_d"": ""Strong allergic reaction to the allergen with immediate anaphylaxis"", ""correct_option"": ""option_c""}",Additional tests,What determines a positive result in a patch test for allergens?,Presence of simple erythema that disappears within a few hours,No reaction on the skin to the allergen,"Contact eczema (erythema, vesicles) on the site of allergen application",Strong allergic reaction to the allergen with immediate anaphylaxis,option_c
OIC-145-11-B,"{""question"": ""What is the primary role of National Centres of Reference (NCR) for the control of communicable diseases in France?"", ""option_a"": ""To provide general healthcare services to the public."", ""option_b"": ""To act as administrative bodies for health insurance claims."", ""option_c"": ""To serve as a network of laboratories for testing and monitoring pathogens, provide expertise in microbiology and pathology of infectious agents, offer scientific/technical advice, and immediately alert relevant authorities of health risks."", ""option_d"": ""To oversee the distribution of pharmaceuticals and medical supplies."", ""correct_option"": ""c""}",Definition,What is the primary role of National Centres of Reference (NCR) for the control of communicable diseases in France?,To provide general healthcare services to the public.,To act as administrative bodies for health insurance claims.,"To serve as a network of laboratories for testing and monitoring pathogens, provide expertise in microbiology and pathology of infectious agents, offer scientific/technical advice, and immediately alert relevant authorities of health risks.",To oversee the distribution of pharmaceuticals and medical supplies.,c
OIC-050-02-A,"{""question"": ""What is the recommended management approach for a patient presenting with paraphimosis?"", ""option_a"": ""Immediate manual reduction and emergency recalibration of the glans penis."", ""option_b"": ""Testicular Doppler ultrasound to confirm diagnosis."", ""option_c"": ""Administration of broad antibiotic therapy and hyperbaric oxygen treatment."", ""option_d"": ""External detorsion manoeuvre to relieve the patient's pain."", ""correct_option"": ""option_a""}",Emergency identification,What is the recommended management approach for a patient presenting with paraphimosis?,Immediate manual reduction and emergency recalibration of the glans penis.,Testicular Doppler ultrasound to confirm diagnosis.,Administration of broad antibiotic therapy and hyperbaric oxygen treatment.,External detorsion manoeuvre to relieve the patient's pain.,option_a
OIC-047-06-B,"{""question"": ""At what age is near and distance visual acuity typically assessed in children during a visual screening?"", ""option_a"": ""1-2 weeks"", ""option_b"": ""9-15 months"", ""option_c"": ""2 1/2 years"", ""option_d"": ""4 years"", ""correct_option"": ""c""}",Positive diagnosis,At what age is near and distance visual acuity typically assessed in children during a visual screening?,1-2 weeks,9-15 months,2 1/2 years,4 years,c
OIC-121-03-B,"{""question"": ""Which method is primarily focused on improving the patient's ability to manage daily tasks and job-related activities through cognitive enhancement?"", ""option_a"": ""Therapeutic education"", ""option_b"": ""Cognitive remediation"", ""option_c"": ""Social skills training"", ""option_d"": ""Cognitive-behavioural therapies"", ""correct_option"": ""B""}",Management,Which method is primarily focused on improving the patient's ability to manage daily tasks and job-related activities through cognitive enhancement?,Therapeutic education,Cognitive remediation,Social skills training,Cognitive-behavioural therapies,b
OIC-351-08-A,"{""question"": ""In the semiological analysis of a hallucinatory syndrome, which of the following is NOT typically associated with hallucinations?"", ""option_a"": ""Visual hallucinations pointing to non-psychiatric aetiologies"", ""option_b"": ""Auditory hallucinations of long or close, hostile or benevolent voices"", ""option_c"": ""Tactile hallucinations leading to scratching or washing"", ""option_d"": ""Gustatory hallucinations involving the perception of flavors not present"", ""correct_option"": ""d""}",Positive diagnosis,"In the semiological analysis of a hallucinatory syndrome, which of the following is NOT typically associated with hallucinations?",Visual hallucinations pointing to non-psychiatric aetiologies,"Auditory hallucinations of long or close, hostile or benevolent voices",Tactile hallucinations leading to scratching or washing,Gustatory hallucinations involving the perception of flavors not present,d
OIC-030-02-B,"{""question"": ""What is NOT a sign of seriousness in diagnosing respiratory distress in newborns?"", ""option_a"": ""Silverman score indicating intensity of respiratory distress"", ""option_b"": ""Pauses in breathing"", ""option_c"": ""Associated haemodynamic disorders"", ""option_d"": ""Persistent fever lasting more than 72 hours"", ""correct_option"": ""d""}",Diagnosis,What is NOT a sign of seriousness in diagnosing respiratory distress in newborns?,Silverman score indicating intensity of respiratory distress,Pauses in breathing,Associated haemodynamic disorders,Persistent fever lasting more than 72 hours,d
OIC-342-10-A,"{""question"": ""According to the severity of malaise and its cause, what is the recommended monitoring protocol for cardiac-related emergencies in adults?"", ""option_a"": ""Routine outpatient follow-up with annual physical exams"", ""option_b"": ""Hospitalisation with continuous monitoring of cardiac rhythm"", ""option_c"": ""Immediate discharge with advice for rest and hydration"", ""option_d"": ""Emergency room visit for immediate surgery"", ""correct_option"": ""option_b""}",,"According to the severity of malaise and its cause, what is the recommended monitoring protocol for cardiac-related emergencies in adults?",Routine outpatient follow-up with annual physical exams,Hospitalisation with continuous monitoring of cardiac rhythm,Immediate discharge with advice for rest and hydration,Emergency room visit for immediate surgery,option_b
OIC-261-16-B,"{""question"": ""Within how many days after an ENT or skin infection does acute post-infectious glomerulonephritis (GN) typically manifest, often poorly tolerated?"", ""option_a"": ""3-7 days"", ""option_b"": ""5-10 days"", ""option_c"": ""10-15 days"", ""option_d"": ""20-25 days"", ""correct_option"": ""c""}",Positive diagnosis,"Within how many days after an ENT or skin infection does acute post-infectious glomerulonephritis (GN) typically manifest, often poorly tolerated?",3-7 days,5-10 days,10-15 days,20-25 days,c
OIC-326-05-A,"{""question"": ""When evaluating the benefit/risk ratio of a medicine, which statement is true regarding the ongoing assessment process after marketing authorisation has been granted?"", ""option_a"": ""The benefit/risk ratio is fixed and does not require further evaluation."", ""option_b"": ""The benefit/risk ratio is only assessed based on initial clinical trial data and remains unchanged."", ""option_c"": ""The benefit/risk ratio must be constantly updated with new information, possibly leading to changes in marketing authorisation."", ""option_d"": ""The benefit/risk ratio is solely determined by the Economic Committee for Health Products during the post-marketing phase."", ""correct_option"": ""c""}",,"When evaluating the benefit/risk ratio of a medicine, which statement is true regarding the ongoing assessment process after marketing authorisation has been granted?",The benefit/risk ratio is fixed and does not require further evaluation.,The benefit/risk ratio is only assessed based on initial clinical trial data and remains unchanged.,"The benefit/risk ratio must be constantly updated with new information, possibly leading to changes in marketing authorisation.",The benefit/risk ratio is solely determined by the Economic Committee for Health Products during the post-marketing phase.,c
OIC-038-10-B,"{""question"": ""What is a common genetic cause of male infertility?"", ""option_a"": ""Klinefelter's syndrome"", ""option_b"": ""Down syndrome"", ""option_c"": ""Parkinson's disease"", ""option_d"": ""Huntington's disease"", ""correct_option"": ""A""}",Etiologies,What is a common genetic cause of male infertility?,Klinefelter's syndrome,Down syndrome,Parkinson's disease,Huntington's disease,a
OIC-047-12-B,"{""question"": ""At what age is the acutropic reflex typically observed in children during hearing screening?"", ""option_a"": ""6 months"", ""option_b"": ""1 year"", ""option_c"": ""2 years"", ""option_d"": ""4 years"", ""correct_option"": ""a""}",,At what age is the acutropic reflex typically observed in children during hearing screening?,6 months,1 year,2 years,4 years,a
OIC-260-02-B,"{""question"": ""What is a characteristic finding in nephrological etiology of haematuria involving the glomerular basement membrane?"", ""option_a"": ""Presence of large clots in urine"", ""option_b"": ""Activation of fibrinolytic system leading to clot dissolution"", ""option_c"": ""Presence of haematocrit cylinders and acanthocytes in urine analysis"", ""option_d"": ""Gross haematuria with visible blood clots"", ""correct_option"": ""c""}",Physiopathology,What is a characteristic finding in nephrological etiology of haematuria involving the glomerular basement membrane?,Presence of large clots in urine,Activation of fibrinolytic system leading to clot dissolution,Presence of haematocrit cylinders and acanthocytes in urine analysis,Gross haematuria with visible blood clots,c
